player_name,player_name,team,season,week,pass_yards,pass_tds,rush_yards,rush_tds,rec_yards,rec_tds,completions,attempts,passing_air_yards,fantasy_points,fantasy_points_ppr,player_norm
A.Booker,Austin Booker,CHI,2024,13,0,0,0,0,0,0,0,0,0,0.0,0.0,abooker
A.Booker,Austin Booker,CHI,2024,14,0,0,0,0,0,0,0,0,0,0.0,0.0,abooker
A.Booker,Austin Booker,CHI,2024,15,0,0,0,0,0,0,0,0,0,0.0,0.0,abooker
A.Booker,Austin Booker,CHI,2024,16,0,0,0,0,0,0,0,0,0,0.0,0.0,abooker
A.Booker,Austin Booker,CHI,2024,18,0,0,0,0,0,0,0,0,0,0.0,0.0,abooker
A.Booth,Andrew Booth,DAL,2024,4,0,0,0,0,0,0,0,0,0,0.0,0.0,abooth
A.Booth,Andrew Booth,DAL,2024,6,0,0,0,0,0,0,0,0,0,0.0,0.0,abooth
A.Booth,Andrew Booth,DAL,2024,15,0,0,0,0,0,0,0,0,0,0.0,0.0,abooth
A.Booth,Andrew Booth,DAL,2024,17,0,0,0,0,0,0,0,0,0,0.0,0.0,abooth
A.Bradford,Anthony Bradford,SEA,2024,1,0,0,0,0,0,0,0,0,0,0.0,0.0,abradford
A.Bradford,Anthony Bradford,SEA,2024,2,0,0,0,0,0,0,0,0,0,0.0,0.0,abradford
A.Bradford,Anthony Bradford,SEA,2024,3,0,0,0,0,0,0,0,0,0,0.0,0.0,abradford
A.Bradford,Anthony Bradford,SEA,2024,6,0,0,0,0,0,0,0,0,0,0.0,0.0,abradford
A.Bradford,Anthony Bradford,SEA,2024,9,0,0,0,0,0,0,0,0,0,0.0,0.0,abradford
A.Bradford,Anthony Bradford,SEA,2024,11,0,0,0,0,0,0,0,0,0,0.0,0.0,abradford
A.Brewer,Aaron Brewer,MIA,2024,5,0,0,0,0,0,0,0,0,0,0.0,0.0,abrewer
A.Brewer,Aaron Brewer,MIA,2024,11,0,0,0,0,0,0,0,0,0,0.0,0.0,abrewer
A.Brewer,Aaron Brewer,MIA,2024,13,0,0,0,0,0,0,0,0,0,0.0,0.0,abrewer
A.Brewer,Aaron Brewer,MIA,2024,14,0,0,0,0,0,0,0,0,0,0.0,0.0,abrewer
A.Brewer,Aaron Brewer,MIA,2024,15,0,0,0,0,0,0,0,0,0,0.0,0.0,abrewer
A.Brewer,Aaron Brewer,ARI,2024,16,0,0,0,0,0,0,0,0,0,0.0,0.0,abrewer
A.Brewer,Aaron Brewer,MIA,2024,16,0,0,0,0,0,0,0,0,0,0.0,0.0,abrewer
A.Brewer,Aaron Brewer,MIA,2024,17,0,0,0,0,0,0,0,0,0,0.0,0.0,abrewer
